District,Zone,Geographical Region,Development Region,Name of NGO in Nepali,Name of NGO in English,Acronym,Address,Telephone,Fax,Email,Website,Office Mobile,Contact Person,Working Sector
Jajarkot,Bheri,Hill,Mid-Western,भेरी सामुदायिक विकास केन्द्र,Bheri Community Development Centre,,Khalanga-2,,,,,,,
Jajarkot,Bheri,Hill,Mid-Western,ग्रामीण एकिकृत विकास केन्द्र ,Rural Integrated Development Centre,,Khalanga-2,089-649132,,,,,,
Jajarkot,Bheri,Hill,Mid-Western,गतिशील सामाजिक सेवा केन्द्र  ,Dynamic Social Service Centre,,Khalanga-1,,,,,,,
Jajarkot,Bheri,Hill,Mid-Western,एकिकृत युवा विकास तथा मानव अधिकार केन्द्र ,Integrated Youth Development and Human Rights Centre,,Khalanga-2,9741067669,,,,,,
Jajarkot,Bheri,Hill,Mid-Western,जनजाति महिला शक्तिकरण मञ्च,Janajati Women Empowerment Forum,,Khalanga-3,089-680249,,,,,,
Jajarkot,Bheri,Hill,Mid-Western,जनसरोकार मञ्च ,Public Concern Forum,,Khalanga-1,089-680206,,,,,,
Jajarkot,Bheri,Hill,Mid-Western,महिला समाज उत्थान केन्द्र  ,Women Social Uplift Centre,,Khalanga-3,089-780120,,,,,,
Jajarkot,Bheri,Hill,Mid-Western,सामाजिक सशक्तिकरण मञ्च ,Social Empowerment Forum,,Khalanga-2,089-680294,,,,,,
Jajarkot,Bheri,Hill,Mid-Western,भेरी सामाजिक रुपान्तरण अभियान नेपाल ,Bheri Social Change Campaign Nepal,,Suwanauli-4,9741054856,,,,,,
Jajarkot,Bheri,Hill,Mid-Western,सामुदायिक विकासका लागि जनजागरण अभियान ,Community Development for Public Awareness Campaign ,,Khalganga-2,089-680072,,,,,,
Jajarkot,Bheri,Hill,Mid-Western,युवा जनशक्ति परिचालन केन्द्र ,Youth Man Power  Mobilization Centre,,Karkigaun-7 Jajarkot,089-680338,,,,,,
Jajarkot,Bheri,Hill,Mid-Western,सामुदायिक सेवा मञ्च नेपाल ,Community Service Forum Nepal,,Dasera-4,9848073236,,,,,,
Jajarkot,Bheri,Hill,Mid-Western,मालिका दलित सामाजिक मञ्च ,Malika Dalit Social Forum,,Khalnga-3,089-680301,,,,,,
Jajarkot,Bheri,Hill,Mid-Western,जनहित युवा समाज ,Publi Welfare Youth Society,,Hunainatha-6,,,,,,,
Jajarkot,Bheri,Hill,Mid-Western,राष्ट्रिय ग्रामीण विकेन्द्रीकरण विकास संस्था ,National Rural Decentrilizaiton Development Organization,,Khalanga-4,,,,,,,
Jajarkot,Bheri,Hill,Mid-Western,मिडिया विकास समाज नेपाल ,Media Development Society Nepal,,Khalanga-5,,,,,,,
Jajarkot,Bheri,Hill,Mid-Western,प्राकृतिक संरक्षण युवा क्लव ,Natural Protection Youth Club,,"Rokaya Gaun-9,Limsa",,,,,,,
Jajarkot,Bheri,Hill,Mid-Western,चन्द्रसूर्य युवा क्लव ,Moon Sun Youth Club,,"Rokaya Gaun-9,Limsa",9748026527,,,,,,
Jajarkot,Bheri,Hill,Mid-Western,परिवर्तन समाज ,Pariwartan Samaj,,Khalanga-2,089-680281,,Shahitirtharaj@gamail.com,,9748044304,Dhirendra Kumar R C,
Jajarkot,Bheri,Hill,Mid-Western,गरीवी निवारण सञ्जाल नेपाल ,Poverty Allivation Network Nepal,,Suwanauli-4,,,,,,,
Jajarkot,Bheri,Hill,Mid-Western,भैरव वहुउद्देश्यीय विकास मञ्च ,Bhairab Multi Aid  Development Forum,,Majakot-6,,,,,,,
Jajarkot,Bheri,Hill,Mid-Western,चेतना सामुदायिक सेवा मञ्च,Forum of Chetana Community Service,,"Punma-3, Chhiprena",,,,,,,
Jajarkot,Bheri,Hill,Mid-Western,युवा जनजाति परिचालन केन्द्र,Youth Manpower Mobilization Center,,Karkigaun-7 Jajarkot,089-680338/680349,,,,9748013710,Nara Bahadur Khatri,Agriculture 
Jajarkot,Bheri,Hill,Mid-Western,ग्रामिण उत्थान समाज,Rural Uplifting Society Nepal,,Khalanga-2 Thaple,089-680281,,,,,Janak Bahadur Shahi,
Jajarkot,Bheri,Hill,Mid-Western,महिला तथा जनजाति विकास मञ्च,Woman & Enthnographic Development Forum Jajarkot,,Khalanga-1 Bhagawatitol Jajarkot,089-430094/9748013787,,,,9748013787/9841278272,Yashoda Shingh,
Jumla,Karnali,Mountain,Mid-Western,ग्रामीण विकास समूह,Rural Development Group,,Chandranath,,,,,,,
Jumla,Karnali,Mountain,Mid-Western,कर्णाली एकिकृत ग्रामीण बिकास तथा अनुसन्धान केन्द्र,Karnali Integrated Rural Development and Research Centre,,Bijayanagar-4,,,kirdarc@wkink.com.np,,,,
Jumla,Karnali,Mountain,Mid-Western,जुम्ला सामाजीक बिकास केन्द्र,Jumla Social Development Centre,,Mahat Bijayanagar-1,,,,,,,
Jumla,Karnali,Mountain,Mid-Western,हिमाली एकीर्कत बिकास केन्द्र,Center for Alpine Integrated Development,CAID,Chandannath-8,087-520228,,caid@ntc.net.np,,9848300989,Hari B. Nepali,Economic Development 
Jumla,Karnali,Mountain,Mid-Western,हिमाली जैबिक विविधता संरक्षण कार्यक्रम,Alpine Biodiversity Conservation Programme,,Mahat Bijayapur-1,,,,,,,
Jumla,Karnali,Mountain,Mid-Western,ग्रामीण सामुदायीक बिकास सेवा,Rural Community Development Service,RCDS,Mahat-1,087-520227,,rcdsjumla@yahoo.com,,9848300085/9858320520,Dan B. Thakuri,Community Development
Jumla,Karnali,Mountain,Mid-Western,हिमाली मौरी पालन सेवा संघ,Himalayan Beekpers Farming Association,HIBA,Chandannath-6 ,,,,,,,
Jumla,Karnali,Mountain,Mid-Western,सूर्य सामाजीक सेवा संघ,Surya Social Service Society,,Chandannath-6,087-520208,,jumla45@yahoo.com,,9848320599,Ghanashyam Nagarkoti,"Health, Education, Infrastructure and livelihood"
Jumla,Karnali,Mountain,Mid-Western,हिमाली लघु जल विधुत उद्यमी संघ,Himali Mirco Hudro Entrepreneurs Assiciation,HIMEZ,Bharati Bada-6,087-520169,,,,9848300627,Narabir Budha,
Jumla,Karnali,Mountain,Mid-Western,नारी कल्याण केन्द्र,Women Welfare Centre,WWC,Chandannath-7,,,,,,,
Jumla,Karnali,Mountain,Mid-Western,मानवीय संस्कृति विकास मञ्च,Human Cultural Development Forum,,Chandannath-6,,,,,,,
Jumla,Karnali,Mountain,Mid-Western,माया सदन,Maya Sadan,MS,"Chandannath-5, Khalanga Bazar",,,,,,,
Jumla,Karnali,Mountain,Mid-Western,दिगो तथा न्यायोचित विकास प्रतिष्ठान नेपाल,Sustainable and Equitable Development Academy,SEDA,"Mahat-1, Bijayanagar",,,,,,,
Jumla,Karnali,Mountain,Mid-Western,मानव अधिकार तथा ग्रामिण विकास केन्द्र,Human Rights and Rural Development Centre,HRDC,Chandantar-6,019-351503,,,,,,
Jumla,Karnali,Mountain,Mid-Western,जुम्ला उद्योग संघ जुम्ला,Jumla Industries Association,,Chandannath-9,019-551500,,,,,,
Jumla,Karnali,Mountain,Mid-Western,अधिकार र विकासमा महिला सहभागिता मञ्च,Forum For Women Participation  in Rights and Development ,,Chandannath-6,,,,,,,
Jumla,Karnali,Mountain,Mid-Western,"सामुदायिक स्वास्थ्य तथा विकास केन्द्र, जुम्ला",Centre For Community Health and Development ,,Chandannath-6,,,,,,,
Jumla,Karnali,Mountain,Mid-Western,समाबेसी तथा सिर्जनशील समाज विकास केन्द्र ,Inclusive and Creative Society Development Center,INSDEC Nepal,Chandannath-6,019-551512,,insdec_nepal@gmail.com,,9748904754,Laxmi B. Mahat,Local Development
Jumla,Karnali,Mountain,Mid-Western,दुर्गम सेवा केन्द्र ,Remote Service Centre,,"Chandannath-6, Bharatibada",,,,,,,
Jumla,Karnali,Mountain,Mid-Western,साझेदारी सहयोग केन्द्र ,Partnership Aid Center Nepal,PACE Nepal,Bijayanagar-1,019-551506,,pacejumla@gmail.com,,9848302096,Kishor Naupane,Education and local development
Jumla,Karnali,Mountain,Mid-Western,"कर्णाली दलित सामुदायिक विकास केन्द्र, जुम्ला  ",Karnali Dalit Community Development Centre,KDCDC,Chandannath-6,,,,,,,
Jumla,Karnali,Mountain,Mid-Western,ग्रामीण जनसेवा वहुउद्देशिय विकास केन्द्र ,Remote Public Service Multipurpose Development Centre,,Kartik Swami-3,087-520232,,,,,,
Jumla,Karnali,Mountain,Mid-Western,कर्णाली विकास साझा अभियान (कदम नेपाल),Karnali Development Joint Initativ,KADAM,Chandannath-6,087-520143,,,,,,
Jumla,Karnali,Mountain,Mid-Western,जनजाति महिला उत्थान केन्द्र,Janajati Women Upliftment Centre,,Chandannath-6,,,,,,,
Jumla,Karnali,Mountain,Mid-Western,परिकल्पना नेपाल ,Vision Nepal,,Mahabaipatharkhola-8,,,,,,,
Jumla,Karnali,Mountain,Mid-Western,उद्यमशिलता तथा वातावरणीय विकास केन्द्र,Entrepreneurship and Environmental Development Center,,"Mahat-8, Bijayanagar",087-520365,,eedcjumla@yahoo.com,,9848302352,Namejang Rokaya,Local Development
Jumla,Karnali,Mountain,Mid-Western,जिल्ला लघु उद्यमी संघ,District Micro Entrepreneur Group Association,,"Mahat-8, Singhachaur",087-520305,,,,,Devlki Malla,Local Development
Jumla,Karnali,Mountain,Mid-Western,सांग्रीला अर्फानेज होम,Sangrila Orphanaze Home,SOH,Jumla and Kathmandu,01-5571012,,orphan@wlink.com.np,,9848300864,Nita Shahi,Integrated Community Development
Jumla,Karnali,Mountain,Mid-Western,सुन्दर नेपाल संस्था,Sundar Nepal Sanstha,,Chandannath-6,,,sundarnepal@ntc.net.np,,9848305532,Buddi Prasad Sapkota,Children Protection
Jumla,Karnali,Mountain,Mid-Western,आत्म सम्मानको लागि सहकार्य (क्याड) नेपाल,Collaborative Action For Dignity  Nepal,CAD,Bijayanagar-1,087-520353,,nepal.cad@gmail.com,,,Kishana Bahadur Mahat,
Jumla,Karnali,Mountain,Mid-Western,कर्णाली सञ्चार केन्द्र ,Karnali Media Centre,KMC,Chandanath-6,087-520061,,,,,Purichandra Devkota,
Jumla,Karnali,Mountain,Mid-Western,कर्णाली सरोकार केन्द्र,Karnali Concern Centre,KCC,Chandanath-7,087-520366,,,,,Karna Bahadur Shahi,
Jumla,Karnali,Mountain,Mid-Western,हाम्रो आवाज हाम्रो सरोकार ,Hamro Awaj Hamro Sarkar ,,Chandanath-7,087-520541,,,,,Gauri Kathyata,
Jumla,Karnali,Mountain,Mid-Western,कर्णाली ग्रामीण विकास तथा वातावरण संरक्षण केन्द्र,Karnali Rural Development And Environment Protection Centre,KRDAEPCN,Chandanath-7,087-820060,,,,,Dipak Bahadur Shahi,
Jumla,Karnali,Mountain,Mid-Western,दलित अधिकार मञ्च ,Dalit Right Forum,DRF,Chandanath-9,,,,,,Amar Siha Sunar,
Jumla,Karnali,Mountain,Mid-Western,ग्रामीण विकास तथा वातावरण संरक्षण मञ्च ,Rural Development And Enviroment Protection Forum,RUDEPF,Chandanath-6,9848305257,,rudepf_jumla@hotmail.com,,,Laxchhaman Kadka,
Jumla,Karnali,Mountain,Mid-Western,महिला अधिकार मञ्च ,Women Right Forum,WRF,Chandanath-6,,,,,,Tika Nagarkoti,
Jumla,Karnali,Mountain,Mid-Western,कणार्ली ग्रामीण उर्जा तथा एकीकृत विकास केन्द्र ,Karnali Rural Energy And Integrated Development Center,KREIDC,Chandanath-6,087-520169,,,,,Durga Parsad Pande,
Jumla,Karnali,Mountain,Mid-Western,कर्णाली ग्रामीण विकास केन्द्र ,Karnali Rural Development Center,KRDC,Mahat-1,9848302288,,tirtharajneupane@rocketmail.com,,,Mun Parsad Gautam,
Jumla,Karnali,Mountain,Mid-Western,ग्रामीण विकास तथा अनुसन्धान केन्द्र ,Rural Development And Rescarch Center,RUDARC,9848300980,,,,,,Gobinda Bahadur Sahi,
Jumla,Karnali,Mountain,Mid-Western,"हिमाली कृषि, पशु तथा एकिकृत विकास केन्द्र ",Himali Agricukture Aaimals Integrated Development Center,CAAIDC,Chandanath-6,9848302051,,,,,,
Jumla,Karnali,Mountain,Mid-Western,पर्यटन प्रवद्र्धन विकास केन्द्र ,Turisum Promotion Development Center,TPDC,Haku-5,9758900062,,Himeajumla@yahoo.com,,,Durga Parsad Pande,
Jumla,Karnali,Mountain,Mid-Western,चुचेमारा निर्माण उपभोक्ता समिति  ,Churemara Nirman Upbhokta Samiti,,Malikabota-6,,,,,,,
Jumla,Karnali,Mountain,Mid-Western,ग्रामीण परिबेश  नेपाल ,Rural Situation Nepal,RS,Mahat-1,087-520276,,rsnepalngo@gmail.com,,,Amar Bahadur Rokaya,
Kalikot,Karnali,Mountain,Mid-Western,चेतना अभिवृद्धि एवं समाज सेवा संघ,"Chetana Abhibridhhi , Samaj Sewa Sangh ",,"Manma-5, Khadachakra",,,,,,,
Kalikot,Karnali,Mountain,Mid-Western,मानव अधिकार तथा वातावरण विकास केन्द्र (हुरेन्डेक),Human Rights and Environment Development Centre,,Sukatiya-1,,,,,,,
Kalikot,Karnali,Mountain,Mid-Western,ग्रमीण विकास तथा पर्यावरण संरक्षण मञ्च,Village Development & Save the Environment Forum,VDSEF,Manma-5 Kalikot,087-440056,,dvsef_kalikot@Yahoo.com,,9741072764/9848320037/9848301776,Min Bahadur Bogati,Poverty Alleviation
Kalikot,Karnali,Mountain,Mid-Western,सामाजिक जागरण तथा विकास प्रतिष्ठान,Social Awareness and Development Academy,,Manma-5 Kalikot,019-542002,,,,,,
Kalikot,Karnali,Mountain,Mid-Western,परिवर्तन अभियान समाज नेपाल,Changing Campaign Society Nepal,,Manma-5 Kalikot,019-452002,,,,,,
Kalikot,Karnali,Mountain,Mid-Western,हिमालयन सामुदायिक श्रोत विकास केन्द्र,Himalayan Community Resource Development Center Kalikot,SCRDC,Manma Khadachakra-5 manma,019-452003,,hcrdckalikot@Yahoo.com,,9848301350,Karna Prasad Chaulagai,Community Development
Kalikot,Karnali,Mountain,Mid-Western,गैह् काष्ठ वब पैदावार नेटवर्क,Non Tiimber Forest Product Network Committee,,Manma-5 Kalikot,019-452003,,,,,,
Kalikot,Karnali,Mountain,Mid-Western,दुर्गम क्षेत्र विकास तथा वातावरण संरक्षण केन्द्र,Center for Environment Protection & Development of Remote Area,CEPDRA,Kalikot -5 Manma,087-440210,,cepdrakalikot@Yahoo.com.np,,9848307171/9748903101,Ratna Prashad Acharya,"Drinking water and sanitation, Good governance etc"
Kalikot,Karnali,Mountain,Mid-Western,मानवअधिकार तथा विकास सञ्चार केन्द्र,Human Rights and Development Communication Centre,HURDECC,Manma-5 Kalikot,019-452011,,,,,,
Kalikot,Karnali,Mountain,Mid-Western,ग्रामीण विकास नेपाल ,Rural Development Nepal Kalikot,RDN Kalikot,Kalikot -5 Manma,019-452011,,Rabindrashahi90@gmail.com,,9848301090/9748906963,Rabindra Shahi,Livelihood
Kalikot,Karnali,Mountain,Mid-Western,बहुमुखी गाँउ विकास केन्द्र,Multiple Village Development Center ,MUVE,Manma-5 Kalikot,019-452025,,muvenepal@gmail.com,,9848301592,Amal Raj Shahi,"Agriculture, Forest and Health"
Kalikot,Karnali,Mountain,Mid-Western,घरदैलो उज्यालो समूह,Light At Door Step Society ,,Daha-2,,,,,,,
Kalikot,Karnali,Mountain,Mid-Western,दलित जनउत्थान संगठन ,Dalit Public Upliftment Organization,,Manma-5 Kalikot,019-452024,,,,,,
Kalikot,Karnali,Mountain,Mid-Western,श्री प्रगतिशील ग्रामीण जनजागरण अभियान ,Shree Progressive Rural Public Awareness Campaign,,Manma-5 Kalikot,019-452024,,,,,,
Kalikot,Karnali,Mountain,Mid-Western,सहयोग स्रोत परिचालन तथा व्यवस्थापन केन्द्र ,Helping Resource Mobilization and Management Centre,,Manma-5 Kalikot,081-540676,,,,,,
Kalikot,Karnali,Mountain,Mid-Western,दलित उत्थान समाज ,Dalit Upliftment Society,,Manma-5 Kalikot,,,,,,,
Kalikot,Karnali,Mountain,Mid-Western,बहु आयामिक ग्रामीण विकास समाज ,Multi Dynamic Rural Development Society,,Manma-5 Kalikot,019-452002,,,,,,
Kalikot,Karnali,Mountain,Mid-Western,दलित महिला सशक्तिकरण केन्द्र,Dalit Women Empowerment Centre,,Manma-5 Kalikot,019-452028,,,,,,
Kalikot,Karnali,Mountain,Mid-Western,समाज कल्याण सशक्तिकरण प्रतिष्ठान ,Social Empowerment And Welfare Academy,,Manma-5 Kalikot,019-452011,,,,,,
Kalikot,Karnali,Mountain,Mid-Western,जनकल्याण युवा मञ्च ,Public Welfare Youth Fourm,,"Manma-5, Khadachakra",019-452028,,,,,,
Kalikot,Karnali,Mountain,Mid-Western,महिला जागृति समाज ,Women Awarness Society,,Manma-5 Kalikot,019-452011,,,,,,
Kalikot,Karnali,Mountain,Mid-Western,ग्रामीण सशक्तिकरण तथा विकास प्रतिष्ठान (रिडा),Rural Empowerment and Development Academy,,Manma-5 Kalikot,019-452012,,,,,,
Kalikot,Karnali,Mountain,Mid-Western,सहयोग श्रोतपरिचालन तथा व्यवस्थापन केन्द्र,Helping Resource Mobilization and Management Centre,,,,,,,,,
Kalikot,Karnali,Mountain,Mid-Western,दलित उत्थान संघ,Dalit Upliftment Association,,,,,,,,,
Kalikot,Karnali,Mountain,Mid-Western,जन जागृति तथा समाज सुधार  आयोजना  ,People Awareness & Society Reform Project,,Manma-5 Kalikot,9848305135,,,,,Kirparam Dhamala,Community Development
Kalikot,Karnali,Mountain,Mid-Western,कणार्ली सामुदायिक तथा ग्रामीण विकास केन्द्र ,Karnali Community & Rural Development Center,KCRDC,Manma-5 Kalikot,087-440040,,kcrdc@yahoo.com,,9841348455,Ramesh Kumar Shahi,Local Development
Kalikot,Karnali,Mountain,Mid-Western,ग्रामीण पूर्वाधार तथा सशक्तिकरण प्रतिष्ठान ,Rural Infrastructure Development And Public  Empowerment Academy,RAPIDE,Manma-5 Khadachakra,,,,,,,
Kalikot,Karnali,Mountain,Mid-Western,नारी उत्थान मञ्च ,Women Upliftment Forum,,Manma-5 Khadachakra,087-440041,,,,,,
Kalikot,Karnali,Mountain,Mid-Western,मानव अधिकार तथा दलित सचेतना समाज ,Human Rights & Dalit Awareness Society,,Manma-5 Kalikot,9848306556,,b.bkalikot@Gmail.com,,9848306556,Dhan Bahadur BK,Local Development
Kalikot,Karnali,Mountain,Mid-Western,नारी सिल्पकला केन्द्र ,Ladies Handi-Craft Center,LHC,Manma-5 Khadachakra,087-440195,,,,9848305137,Mina Shahi,
Kalikot,Karnali,Mountain,Mid-Western,महिला जागरण तथा कल्याण केन्द्र ,Women Awareness and Welfare Centre,WAAWC,Jubidha-6,9741118774,,,,,,
Kalikot,Karnali,Mountain,Mid-Western,असल शासन क्लव,Good Governance Club District Co-Cordination Committee,,Manma-5 Kalikot,087-440053,,Girinarayan19@yahoo.com,,9848305048,Narayan Giri,Local Development
Kalikot,Karnali,Mountain,Mid-Western,सान्ति सन्देश युवा क्लव ,Peace Information Youth Club,PIC,Manma-5,9849356511,,,,,,
Kalikot,Karnali,Mountain,Mid-Western,बडीमालिका प्रगति समाज ,Badimalika Progress Society ,BPS,Manma-5,087-440227,,badimalika2068org@gmail.com,,,Dayaram simkhada,
Mugu,Karnali,Mountain,Mid-Western,ग्रामिण सामुदायिक विकास केन्द्र,Rural Community Development Centre,,Shree Nagar-5,9748900630,,,,,,
Mugu,Karnali,Mountain,Mid-Western,जय नेपाल युवा क्लब,Jaya Nepal Youth Club,,Karkibada,,,,,,,
Mugu,Karnali,Mountain,Mid-Western,पुर्नस्थापना तथा ग्रामीण विकास संस्था,Rehabilitation and Rural Development Organization,,"Shree Nagar-5, Gamgadhi",,,,,,,
Mugu,Karnali,Mountain,Mid-Western,ऋणिमोक्ष समाज सुधार केन्द्र,Rinimokshya Social Improvement Centre,,"Rowa-9, Gamgadhi",9748900628,,,,,,
Mugu,Karnali,Mountain,Mid-Western,ग्रामिण सामुदायिक संस्था,Rural Community Organization,,"Pina -9, Gamgadhi",9748901518,,,,,,
Mugu,Karnali,Mountain,Mid-Western,मुगु पर्वतारोहण संघ,Mugu Parbatarohan Association,,Shree Nagar-5,087-460025,,,,,,
Mugu,Karnali,Mountain,Mid-Western,उपेक्षित समुदाय जागरण नेपाल ,Discarded Community Awareness Nepal,,Shree Nagar-5,9748901423,,,,,,
Mugu,Karnali,Mountain,Mid-Western,रारा युवा क्लब ,Rara Youth Club,,Karkibada-2,087-460022,,,,,,
Mugu,Karnali,Mountain,Mid-Western,दिगो कृषि तथा जैविक स्रोतका लागि कर्णाली नेटवर्क ,Digo Krisi tatha Jaibik Srotka Lagi Karnali Network,,Shree Nagar-5,087-460022,,,,,,
Mugu,Karnali,Mountain,Mid-Western,मुर्मीटप युवा क्लब ,Murmitap Youth Club,,Rara-8,087-460029,,,,,,
Mugu,Karnali,Mountain,Mid-Western,कर्णाली सामुदायिक विकास केन्द्र ,Karnali Community Development Centre,,Shree Nagar-5,087-460029,,,,,,
Mugu,Karnali,Mountain,Mid-Western,हिमाली जडीबुटी सरोकार समुह,Himali Herbal Concern Group,,Shree Nagar-5,9748900711,,,,,,
Mugu,Karnali,Mountain,Mid-Western,बौद्ध संस्कृती तथा वातावरण संरक्षण केन्द्र मुगु,Bauddhista Culture and Environment  conservation Centre Mugu,,Shree Nagar-5,9748900776,,,,"98413468oo,087-460173",Sonam Chhiring Lama,;fdflhs k/Lrfns tyf jftfa/0f ;+/If0f ;DalGwt
Mugu,Karnali,Mountain,Mid-Western,प्रविधि सेवा संघ,Technical Service Association,,Rowa-5,087-460069,,,,,,
Mugu,Karnali,Mountain,Mid-Western,रारा ग्रामिण विकास केन्द्र,Rara Rural Development Centre,,"Shree Nagar-5, Gamgadhi",450022,,,,,,
Mugu,Karnali,Mountain,Mid-Western,भवानी जनहित विकास केन्द्र,Bhawani Public Welfare Development Centre,,"Shree Nagar-5, Gamgadhi",019-460022,,,,,,
Mugu,Karnali,Mountain,Mid-Western,नारी उत्थान तथा सचेतना केन्द्र,Women Upliftment and Awareness Centre,,"Shree Nagar-5, Gamgadhi",087-460055,,,,,,
Mugu,Karnali,Mountain,Mid-Western,महिला जागरण समाज सुधार केन्द्र,Women Awareness Social Improvement Centre,,"Shree Nagar-5, Gamgadhi",087-460036,,,,,,
Mugu,Karnali,Mountain,Mid-Western,मालिका सामुदायिक विकास केन्द्र,Malika Community Development Centre,,"Shree Nagar-5, Gamgadhi",087-460057,,,,,,
Mugu,Karnali,Mountain,Mid-Western,जनसमुदाय सेवा केन्द्र,Public community Service Centre,,"Shree Nagar-5, Gamgadhi",9748900557,,,,,,
Mugu,Karnali,Mountain,Mid-Western,कर्णाली ग्रामीण उत्थान तथा समाज विकास केन्द्र ,Centre For Karnali Rural Promote and Social Development ,,"Shree Nagar-5, Gamgadhi",087-460009,,lajalo_aja@yahoo.com,,,,
Mugu,Karnali,Mountain,Mid-Western,रारा सामुदायिक सेवा केन्द्र (रिजन नेपाल) ,Rara Community Service Centre,,"Shree Nagar-5, Gamgadhi",087-460113,,jitendrabham@hotmail.com,,,,
Mugu,Karnali,Mountain,Mid-Western,उत्पीडित आयमूलक सेवा केन्द्र ,Oppressed Income Gegerating Service Centre,,Rugha-4,087-460138,,,,,,
Mugu,Karnali,Mountain,Mid-Western,कर्णाली एकिकृत महिला विकास मञ्च ,Karnali Integrated Women Development Forum,,"Shree Nagar-5, Gamgadhi",087-460063,,,,,,
Mugu,Karnali,Mountain,Mid-Western,छाँया क्षेत्र सामुदायिक विकास केन्द्र ,Chhaya Chhetra Community Development Centre,,"Shree Nagar-5, Gamgadhi",087-460071,,,,,,
Mugu,Karnali,Mountain,Mid-Western,ग्रामीण सामुदायिक समाज सुधार केन्द्र  ,Rural Communtiy Social Improvement Centre,,"Shree Nagar-5, Gamgadhi",,,,,,,
Mugu,Karnali,Mountain,Mid-Western,एकीकृत ग्रामीण विकास तथा सचेतना मञ्च ,Integrated Rural Development and Awareness Forum,,"Shree Nagar-5, Gamgadhi",9841-836781,,,,,,
Mugu,Karnali,Mountain,Mid-Western,अपाङ्ग पुनस्थापना तथा ग्रामीण विकास संस्था (डार्डो नेपाल) ,Disable Rehabilitation and Rural Development Organization,,Shree Nagar-5,,,,,,,
Mugu,Karnali,Mountain,Mid-Western,जनहित विकास केन्द्र ,Public Welfare Development Centre,,Shree Nagar-5,,,,,,,
Mugu,Karnali,Mountain,Mid-Western,महिला एकिकृत सञ्जाल विकास तथा अनुसन्धान केन्द्र ,Women Integrated Network Development and Research Centre,,Shree Nagar-5,,,,,,,
Mugu,Karnali,Mountain,Mid-Western,करानी सामुदायिक विकास केन्द्र ,Karani Communtiy Development Centre,,Shree Nagar-5,,,,,,,
Mugu,Karnali,Mountain,Mid-Western,दलित सामुदायिक विकास केन्द्र ,Dalit Community Development Centre,,Shree Nagar-5,,,,,,,
Pyuthan,Rapti,Hill,Mid-Western,जनज्योती यूवा क्लव,Jana Jyoti Youth Club,,Bijubar-1,,,,,,,
Pyuthan,Rapti,Hill,Mid-Western,कालीका विकास केन्द्र नेपाल ,Kalika Development Center,KDC Nepal,Bijubar-6,086-460156,086-460159,kdcnepal.pyuthan@gmail.com,,9847821711,Arjun Kumar Kakshapait,"Livelihood, Agriculture, and Poverty Alleviation"
Pyuthan,Rapti,Hill,Mid-Western,सिद्धार्थ यूवा क्लव,Siddhartha Youth Club,,Dakhakwadi-6,,,,,,,
Pyuthan,Rapti,Hill,Mid-Western,स्वर्गद्धारी यूवा क्लब,Swargadwari Youth Club,,Bhigru-5,,,,,,,
Pyuthan,Rapti,Hill,Mid-Western,गणेश सामुदायीक ग्रामीण बिकास संस्था,Ganesh Community Rural Development Orgnization,,Biaynagar-7,086-29060,,,,,,
Pyuthan,Rapti,Hill,Mid-Western,जनसेवा यूवा क्लब,Public Service Youth Club,SYC Pyuthan,Bijubar-7,086-29156,,,,9847874686,Naresh Chandra Subedi,
Pyuthan,Rapti,Hill,Mid-Western,फूलबारी एकीकृत ग्रामीण विकास संस्था,Fulbari Integrated Rural Development Organization,,Khaira-7,086-429058,,fulbari@gmail.com,www.firdo.org,9847620713,Lok B. Basnet,"Agriculture, Livestock, Forest and Environment, and Education"
Pyuthan,Rapti,Hill,Mid-Western,जनविकास समाज नेपाल ,Society for People Development Nepal,,Dharmawati-4,"086-460049, 9847820876",086-460049,,,984720876,Diwakar Paudel,Poverty Allevition
Pyuthan,Rapti,Hill,Mid-Western,मित्र क्लव,Mitra Club,,"Ramdi-1, Tigra, Rudrapur",,,,,,,
Pyuthan,Rapti,Hill,Mid-Western,सिद्धार्थ सामुदायीक ग्रामीण विकास केन्द्र,Siddhartha Community Rural Development Center,SCRDC,Dankha-6,086-460011/460196,086-460011,scrdcpyuthan@yahoo.com,,9847820708,Mukti Pokhrel ,"Social Mobilization, Capacity Building, Income Generation and Physical Infrastructure Development"
Pyuthan,Rapti,Hill,Mid-Western,मल्लरानी ग्रामीण विकास सरोकार केन्द्र ,Mallarani Rural Development Concern Center,MRDCC,Khalanga -4,086-420019,086-420019,mallarani.puthan@gmail.com,,9857831650,Bijaya Kumar Shrestha,Community Development
Pyuthan,Rapti,Hill,Mid-Western,जिल्ला कुमाल सुधार समिति,District Kumal Improvement Committee,,Bijayanagar-3,,,,,,,
Pyuthan,Rapti,Hill,Mid-Western,कुमाल सुधार समिति,Kumal Improvement Committee,,,,,,,,,
Pyuthan,Rapti,Hill,Mid-Western,युवा सरोकार क्लब,Youth Concern Club,,Nayagaun,,,,,,,
Pyuthan,Rapti,Hill,Mid-Western,जन ज्योती सामुदायिक विकास केन्द्र,Jana Jyoti Community Development Centre,,Bijubar-1,086-460066,,jjcdc@ntc.net.np,,9847820193,Arbindra Brahma,"Poverty Allevition, Human Right, Eduation and Health, Infrastructure Development, Institutional Development, Agriculture, Livestock, and Capacity Building"
